,operator_id,direction,calls_count,call_duration,is_missed_call,time_waiting,mean_duration,mean_waiting,calls_count_out,calls_missed_time_waiting,eficiente
650,893402,in,338,29690,3,5555,87.84023668639053,16.43491124260355,efficient,efficient,True
651,958460,in,103,11114,3,5114,107.90291262135922,49.650485436893206,efficient,efficient,True
652,916424,in,404,31649,3,4160,78.33910891089108,10.297029702970297,efficient,efficient,True
653,919164,in,648,37525,3,4023,57.90895061728395,6.208333333333333,efficient,efficient,True
654,906396,in,124,14894,3,3777,120.11290322580645,30.45967741935484,efficient,efficient,True
655,906400,in,130,14226,3,3752,109.43076923076923,28.861538461538462,efficient,efficient,True
656,920728,in,201,26310,3,3255,130.8955223880597,16.19402985074627,efficient,efficient,True
657,940624,in,572,60414,3,3242,105.61888111888112,5.6678321678321675,efficient,efficient,True
658,903318,in,281,50431,3,2573,179.46975088967972,9.15658362989324,efficient,efficient,True
659,900354,in,142,17908,3,2420,126.11267605633803,17.04225352112676,efficient,efficient,True
660,900892,in,329,44721,3,2233,135.93009118541033,6.787234042553192,efficient,efficient,True
661,905542,in,117,6353,3,2155,54.2991452991453,18.418803418803417,efficient,efficient,True
662,958480,out,138,1658,3,2004,12.014492753623188,14.521739130434783,efficient,efficient,True
663,912296,in,173,20809,3,2001,120.28323699421965,11.566473988439306,efficient,efficient,True
664,937860,in,224,31529,3,1944,140.75446428571428,8.678571428571429,efficient,efficient,True
665,937962,in,106,13491,3,1832,127.27358490566037,17.28301886792453,efficient,efficient,True
666,929424,in,1266,16093,3,1660,12.711690363349131,1.311216429699842,efficient,efficient,True
667,920706,in,68,5431,3,1626,79.86764705882354,23.91176470588235,efficient,efficient,True
668,882680,in,99,6107,3,1591,61.686868686868685,16.07070707070707,efficient,efficient,True
669,915556,in,185,32519,3,1218,175.7783783783784,6.583783783783784,efficient,efficient,True
670,905862,in,102,8414,3,1165,82.49019607843137,11.42156862745098,efficient,efficient,True
671,945046,in,60,6576,3,1065,109.6,17.75,efficient,efficient,True
672,884408,in,35,1728,3,924,49.371428571428574,26.4,efficient,efficient,True
673,935264,out,55,5859,3,883,106.52727272727273,16.054545454545455,efficient,efficient,True
674,911102,in,27,1163,3,822,43.074074074074076,30.444444444444443,efficient,efficient,True
675,882688,out,43,4337,3,741,100.86046511627907,17.232558139534884,efficient,efficient,True
676,887992,out,47,971,3,680,20.659574468085108,14.46808510638298,efficient,efficient,True
677,972460,out,50,1204,3,616,24.08,12.32,efficient,efficient,True
678,901996,out,26,702,3,578,27.0,22.23076923076923,efficient,efficient,True
679,965328,out,28,1133,3,515,40.464285714285715,18.392857142857142,efficient,efficient,True
680,935244,out,27,3948,3,494,146.22222222222223,18.296296296296298,efficient,efficient,True
681,898902,out,22,666,3,472,30.272727272727273,21.454545454545453,efficient,efficient,True
682,940614,in,145,8572,3,471,59.11724137931034,3.2482758620689656,efficient,efficient,True
683,917446,out,15,789,3,363,52.6,24.2,efficient,efficient,True
684,909308,out,15,0,3,349,0.0,23.266666666666666,efficient,efficient,True
685,956268,out,22,237,3,249,10.772727272727273,11.318181818181818,efficient,efficient,True
686,917846,out,32,3329,3,245,104.03125,7.65625,efficient,efficient,True
687,914636,out,15,1649,3,222,109.93333333333334,14.8,efficient,efficient,True
688,944474,out,12,23,3,212,1.9166666666666667,17.666666666666668,efficient,efficient,True
689,947304,in,35,5984,3,208,170.97142857142856,5.942857142857143,efficient,efficient,True
690,937870,out,13,104,3,201,8.0,15.461538461538462,efficient,efficient,True
691,960950,out,14,1086,3,194,77.57142857142857,13.857142857142858,efficient,efficient,True
692,913868,out,18,0,3,188,0.0,10.444444444444445,efficient,efficient,True
693,928926,out,15,268,3,185,17.866666666666667,12.333333333333334,efficient,efficient,True
694,958454,out,24,515,3,168,21.458333333333332,7.0,efficient,efficient,True
695,917252,out,12,368,3,164,30.666666666666668,13.666666666666666,efficient,efficient,True
696,955090,out,26,934,3,144,35.92307692307692,5.538461538461538,efficient,efficient,True
697,914816,out,7,1552,3,139,221.71428571428572,19.857142857142858,efficient,efficient,True
698,907972,out,8,573,3,135,71.625,16.875,efficient,efficient,True
699,958470,out,13,1477,3,133,113.61538461538461,10.23076923076923,efficient,efficient,True
700,954378,out,8,168,3,132,21.0,16.5,efficient,efficient,True
701,919554,out,11,2652,3,118,241.0909090909091,10.727272727272727,efficient,efficient,True
702,936296,out,4,0,3,104,0.0,26.0,inefficient,efficient,False
703,896018,out,9,158,3,99,17.555555555555557,11.0,efficient,efficient,True
704,919204,out,9,190,3,91,21.11111111111111,10.11111111111111,efficient,efficient,True
705,919536,out,8,380,3,87,47.5,10.875,efficient,efficient,True
706,926872,out,7,235,3,79,33.57142857142857,11.285714285714286,efficient,efficient,True
707,955082,out,14,148,3,69,10.571428571428571,4.928571428571429,efficient,efficient,True
708,940436,out,6,1315,3,56,219.16666666666666,9.333333333333334,efficient,efficient,True
709,947480,out,5,219,3,55,43.8,11.0,inefficient,efficient,False
710,885682,out,3,0,3,51,0.0,17.0,inefficient,efficient,False
711,939718,out,10,15,3,51,1.5,5.1,efficient,efficient,True
712,918888,out,3,0,3,39,0.0,13.0,inefficient,efficient,False
713,933452,out,4,17,3,34,4.25,8.5,inefficient,efficient,False
714,896010,out,4,0,3,13,0.0,3.25,inefficient,efficient,False
715,922486,out,5,12,3,12,2.4,2.4,inefficient,efficient,False
716,906070,in,324,48427,2,13347,149.46604938271605,41.19444444444444,efficient,efficient,True
717,913788,in,793,83033,2,12673,104.70744010088272,15.98108448928121,efficient,efficient,True
718,891410,in,660,98169,2,8713,148.7409090909091,13.201515151515151,efficient,efficient,True
719,906680,in,195,11567,2,7227,59.31794871794872,37.06153846153846,efficient,efficient,True
720,882690,in,171,14638,2,7102,85.60233918128655,41.53216374269006,efficient,efficient,True
721,923526,in,901,60849,2,7000,67.53496115427303,7.769145394006659,efficient,efficient,True
722,890404,in,516,116819,2,5561,226.39341085271317,10.777131782945736,efficient,efficient,True
723,911310,in,401,28627,2,5504,71.38902743142144,13.72568578553616,efficient,efficient,True
724,934426,out,222,4419,2,5311,19.905405405405407,23.923423423423422,efficient,efficient,True
725,907502,in,242,12136,2,4855,50.14876033057851,20.06198347107438,efficient,efficient,True
726,954650,in,462,45600,2,4809,98.7012987012987,10.409090909090908,efficient,efficient,True
727,905538,in,244,19876,2,4294,81.45901639344262,17.598360655737704,efficient,efficient,True
728,902510,in,122,17643,2,4107,144.61475409836066,33.66393442622951,efficient,efficient,True
729,904038,in,462,104706,2,4107,226.63636363636363,8.88961038961039,efficient,efficient,True
730,889754,in,480,51041,2,3807,106.33541666666666,7.93125,efficient,efficient,True
731,896536,in,182,23894,2,3783,131.28571428571428,20.785714285714285,efficient,efficient,True
732,937736,in,284,25897,2,3724,91.18661971830986,13.112676056338028,efficient,efficient,True
733,951648,out,161,4726,2,2915,29.354037267080745,18.1055900621118,efficient,efficient,True
734,923528,in,119,7436,2,2877,62.48739495798319,24.176470588235293,efficient,efficient,True
735,912010,in,144,8215,2,2597,57.048611111111114,18.03472222222222,efficient,efficient,True
736,944764,in,355,33163,2,2473,93.4169014084507,6.966197183098592,efficient,efficient,True
737,934534,in,127,8481,2,2350,66.77952755905511,18.503937007874015,efficient,efficient,True
738,937960,in,204,29564,2,2254,144.92156862745097,11.049019607843137,efficient,efficient,True
739,903312,in,127,12511,2,2229,98.51181102362204,17.551181102362204,efficient,efficient,True
740,938414,in,93,14002,2,2147,150.55913978494624,23.086021505376344,efficient,efficient,True
741,920852,in,192,14306,2,2083,74.51041666666667,10.848958333333334,efficient,efficient,True
742,937732,in,116,13824,2,2046,119.17241379310344,17.637931034482758,efficient,efficient,True
743,937966,in,243,21704,2,2046,89.31687242798354,8.419753086419753,efficient,efficient,True
744,911140,in,70,8796,2,1840,125.65714285714286,26.285714285714285,efficient,efficient,True
745,937780,in,160,17912,2,1767,111.95,11.04375,efficient,efficient,True
746,888534,in,61,4661,2,1756,76.40983606557377,28.78688524590164,efficient,efficient,True
747,972410,out,77,3777,2,1498,49.05194805194805,19.454545454545453,efficient,efficient,True
748,952466,out,88,1098,2,1416,12.477272727272727,16.09090909090909,efficient,efficient,True
749,900194,in,55,10643,2,1179,193.5090909090909,21.436363636363637,efficient,efficient,True
750,907952,in,51,7506,2,1047,147.1764705882353,20.529411764705884,efficient,efficient,True
751,972412,out,60,3378,2,1025,56.3,17.083333333333332,efficient,efficient,True
752,904016,in,50,4301,2,926,86.02,18.52,efficient,efficient,True
753,911142,in,20,721,2,923,36.05,46.15,efficient,efficient,True
754,898414,out,59,2577,2,871,43.67796610169491,14.76271186440678,efficient,efficient,True
755,891746,out,33,928,2,853,28.12121212121212,25.848484848484848,efficient,efficient,True
756,928228,out,47,3116,2,701,66.29787234042553,14.914893617021276,efficient,efficient,True
757,899268,in,31,3166,2,644,102.12903225806451,20.774193548387096,efficient,efficient,True
758,900746,in,26,1471,2,611,56.57692307692308,23.5,efficient,efficient,True
759,964666,in,43,1897,2,578,44.116279069767444,13.44186046511628,efficient,efficient,True
760,905300,in,25,487,2,552,19.48,22.08,efficient,efficient,True
761,937368,in,22,1319,2,531,59.95454545454545,24.136363636363637,efficient,efficient,True
762,965232,out,37,1835,2,407,49.5945945945946,11.0,efficient,efficient,True
763,924932,out,28,2371,2,401,84.67857142857143,14.321428571428571,efficient,efficient,True
764,906412,in,26,985,2,400,37.88461538461539,15.384615384615385,efficient,efficient,True
765,914036,out,18,1125,2,352,62.5,19.555555555555557,efficient,efficient,True
766,943818,out,22,1645,2,346,74.77272727272727,15.727272727272727,efficient,efficient,True
767,930662,out,23,1482,2,335,64.43478260869566,14.565217391304348,efficient,efficient,True
768,957922,out,16,4415,2,300,275.9375,18.75,efficient,efficient,True
769,888532,in,12,2350,2,289,195.83333333333334,24.083333333333332,efficient,efficient,True
770,914848,out,15,926,2,289,61.733333333333334,19.266666666666666,efficient,efficient,True
771,959118,out,14,905,2,282,64.64285714285714,20.142857142857142,efficient,efficient,True
772,919166,out,20,869,2,266,43.45,13.3,efficient,efficient,True
773,906392,in,18,706,2,249,39.22222222222222,13.833333333333334,efficient,efficient,True
774,940486,out,23,954,2,243,41.47826086956522,10.565217391304348,efficient,efficient,True
775,892798,out,36,178,2,238,4.944444444444445,6.611111111111111,efficient,efficient,True
776,937786,out,12,680,2,233,56.666666666666664,19.416666666666668,efficient,efficient,True
777,970254,out,9,112,2,194,12.444444444444445,21.555555555555557,efficient,efficient,True
778,951650,out,10,113,2,162,11.3,16.2,efficient,efficient,True
779,934098,in,6,45,2,159,7.5,26.5,efficient,efficient,True
780,904200,out,10,202,2,154,20.2,15.4,efficient,efficient,True
781,905840,out,7,400,2,138,57.142857142857146,19.714285714285715,efficient,efficient,True
782,940442,in,196,16330,2,134,83.31632653061224,0.6836734693877551,efficient,efficient,True
783,892534,out,11,3691,2,133,335.54545454545456,12.090909090909092,efficient,efficient,True
784,910226,in,8,347,2,132,43.375,16.5,efficient,efficient,True
785,896430,out,14,519,2,129,37.07142857142857,9.214285714285714,efficient,efficient,True
786,940802,out,5,54,2,126,10.8,25.2,inefficient,efficient,False
787,900742,out,16,493,2,119,30.8125,7.4375,efficient,efficient,True
788,937432,out,19,145,2,119,7.631578947368421,6.2631578947368425,efficient,efficient,True
789,908718,out,3,44,2,116,14.666666666666666,38.666666666666664,inefficient,efficient,False
790,908082,out,20,2137,2,113,106.85,5.65,efficient,efficient,True
791,969286,out,8,1233,2,113,154.125,14.125,efficient,efficient,True
792,941844,out,11,317,2,112,28.818181818181817,10.181818181818182,efficient,efficient,True
793,970242,out,10,1106,2,110,110.6,11.0,efficient,efficient,True
794,948150,out,9,175,2,108,19.444444444444443,12.0,efficient,efficient,True
795,924544,out,13,2003,2,105,154.07692307692307,8.076923076923077,efficient,efficient,True
796,894934,out,19,30,2,101,1.5789473684210527,5.315789473684211,efficient,efficient,True
797,892800,out,8,1291,2,98,161.375,12.25,efficient,efficient,True
798,918958,out,8,10,2,84,1.25,10.5,efficient,efficient,True
799,940782,out,8,252,2,82,31.5,10.25,efficient,efficient,True
800,954376,out,4,32,2,81,8.0,20.25,inefficient,efficient,False
801,888538,out,5,350,2,77,70.0,15.4,inefficient,efficient,False
802,900792,out,7,86,2,76,12.285714285714286,10.857142857142858,efficient,efficient,True
803,937368,out,10,24,2,73,2.4,7.3,efficient,efficient,True
804,937370,out,5,45,2,69,9.0,13.8,inefficient,efficient,False
805,905472,out,9,75,2,68,8.333333333333334,7.555555555555555,efficient,efficient,True
806,956276,out,9,74,2,68,8.222222222222221,7.555555555555555,efficient,efficient,True
807,921104,out,9,145,2,66,16.11111111111111,7.333333333333333,efficient,efficient,True
808,941740,out,8,387,2,66,48.375,8.25,efficient,efficient,True
809,891744,out,6,63,2,64,10.5,10.666666666666666,efficient,efficient,True
810,954380,out,4,73,2,61,18.25,15.25,inefficient,efficient,False
811,970486,out,6,300,2,56,50.0,9.333333333333334,efficient,efficient,True
812,944228,out,5,316,2,55,63.2,11.0,inefficient,efficient,False
813,899076,out,2,0,2,47,0.0,23.5,inefficient,efficient,False
814,930690,out,4,4,2,47,1.0,11.75,inefficient,efficient,False
815,953362,out,10,390,2,45,39.0,4.5,efficient,efficient,True
816,891908,out,9,363,2,44,40.333333333333336,4.888888888888889,efficient,efficient,True
817,890226,out,3,0,2,42,0.0,14.0,inefficient,efficient,False
818,914170,out,4,331,2,42,82.75,10.5,inefficient,efficient,False
819,970484,out,7,75,2,42,10.714285714285714,6.0,efficient,efficient,True
820,921062,out,6,10,2,38,1.6666666666666667,6.333333333333333,efficient,efficient,True
821,935548,out,3,10,2,35,3.3333333333333335,11.666666666666666,inefficient,efficient,False
822,941842,out,3,103,2,35,34.333333333333336,11.666666666666666,inefficient,efficient,False
823,914870,out,4,0,2,32,0.0,8.0,inefficient,efficient,False
824,932754,out,3,14,2,31,4.666666666666667,10.333333333333334,inefficient,efficient,False
825,933986,out,10,240,2,31,24.0,3.1,efficient,efficient,True
826,951332,out,5,30,2,28,6.0,5.6,inefficient,efficient,False
827,935246,out,4,77,2,26,19.25,6.5,inefficient,efficient,False
828,927142,out,3,7,2,22,2.3333333333333335,7.333333333333333,inefficient,efficient,False
829,924614,out,16,0,2,16,0.0,1.0,efficient,efficient,True
830,928282,out,2,0,2,16,0.0,8.0,inefficient,efficient,False
831,903978,out,6,8,2,14,1.3333333333333333,2.3333333333333335,efficient,efficient,True
832,946988,out,5,0,2,13,0.0,2.6,inefficient,efficient,False
833,937366,out,2,0,2,11,0.0,5.5,inefficient,efficient,False
834,946454,out,13,0,2,0,0.0,0.0,efficient,efficient,True
835,919552,in,1089,135895,1,37076,124.78879706152433,34.045913682277316,efficient,efficient,True
836,919794,in,1136,88517,1,32236,77.91989436619718,28.37676056338028,efficient,efficient,True
837,919792,in,750,62408,1,22642,83.21066666666667,30.189333333333334,efficient,efficient,True
838,899082,in,655,53266,1,13463,81.32213740458015,20.554198473282444,efficient,efficient,True
839,901884,in,566,100957,1,7676,178.36925795053003,13.56183745583039,efficient,efficient,True
840,917852,in,375,29496,1,7134,78.656,19.024,efficient,efficient,True
841,909134,in,197,29182,1,6939,148.13197969543148,35.223350253807105,efficient,efficient,True
842,891414,in,503,81459,1,5923,161.94632206759442,11.77534791252485,efficient,efficient,True
843,954750,in,223,20036,1,4878,89.847533632287,21.87443946188341,efficient,efficient,True
844,911136,in,211,27476,1,4230,130.218009478673,20.04739336492891,efficient,efficient,True
845,893420,in,206,18237,1,4221,88.52912621359224,20.490291262135923,efficient,efficient,True
846,902532,in,239,35121,1,4070,146.94979079497907,17.02928870292887,efficient,efficient,True
847,939376,in,261,72589,1,3707,278.11877394636014,14.203065134099617,efficient,efficient,True
848,937760,in,292,20520,1,3411,70.27397260273973,11.681506849315069,efficient,efficient,True
849,910540,in,154,29267,1,3210,190.04545454545453,20.844155844155843,efficient,efficient,True
850,900352,in,183,25225,1,3147,137.8415300546448,17.19672131147541,efficient,efficient,True
851,937902,in,247,27680,1,2921,112.06477732793522,11.82591093117409,efficient,efficient,True
852,917850,in,166,12008,1,2815,72.33734939759036,16.957831325301203,efficient,efficient,True
853,928888,in,314,28250,1,2524,89.96815286624204,8.038216560509554,efficient,efficient,True
854,937812,in,166,20851,1,2258,125.60843373493977,13.602409638554217,efficient,efficient,True
855,920902,in,48,4435,1,2126,92.39583333333333,44.291666666666664,efficient,efficient,True
856,944646,in,219,23009,1,2055,105.06392694063926,9.383561643835616,efficient,efficient,True
857,904044,in,108,29676,1,1968,274.77777777777777,18.22222222222222,efficient,efficient,True
858,969272,in,154,8988,1,1867,58.36363636363637,12.123376623376624,efficient,efficient,True
859,896386,out,76,4136,1,1850,54.421052631578945,24.342105263157894,efficient,efficient,True
860,921320,in,79,8208,1,1801,103.89873417721519,22.79746835443038,efficient,efficient,True
861,920666,in,178,35733,1,1628,200.74719101123594,9.146067415730338,efficient,efficient,True
862,936514,in,81,8897,1,1530,109.8395061728395,18.88888888888889,efficient,efficient,True
863,896012,in,244,30201,1,1471,123.77459016393442,6.028688524590164,efficient,efficient,True
864,895574,in,96,11230,1,1456,116.97916666666667,15.166666666666666,efficient,efficient,True
865,906294,in,308,30140,1,1455,97.85714285714286,4.724025974025974,efficient,efficient,True
866,907982,in,66,7519,1,1428,113.92424242424242,21.636363636363637,efficient,efficient,True
867,905564,in,57,3267,1,1409,57.31578947368421,24.719298245614034,efficient,efficient,True
868,944766,in,152,13851,1,1374,91.125,9.039473684210526,efficient,efficient,True
869,937808,in,127,12866,1,1371,101.30708661417323,10.795275590551181,efficient,efficient,True
870,919190,out,83,2036,1,1331,24.53012048192771,16.03614457831325,efficient,efficient,True
871,900894,in,110,14697,1,1317,133.6090909090909,11.972727272727273,efficient,efficient,True
872,890582,in,104,4695,1,1306,45.14423076923077,12.557692307692308,efficient,efficient,True
873,937762,in,96,7848,1,1280,81.75,13.333333333333334,efficient,efficient,True
874,895576,in,70,5519,1,1207,78.84285714285714,17.242857142857144,efficient,efficient,True
875,924960,in,54,5717,1,1180,105.87037037037037,21.85185185185185,efficient,efficient,True
876,935348,in,147,17397,1,1136,118.34693877551021,7.727891156462585,efficient,efficient,True
877,925826,in,157,27089,1,1090,172.54140127388536,6.942675159235669,efficient,efficient,True
878,924928,in,30,3581,1,978,119.36666666666666,32.6,efficient,efficient,True
879,932798,in,98,9885,1,961,100.86734693877551,9.806122448979592,efficient,efficient,True
880,912684,in,27,2248,1,958,83.25925925925925,35.48148148148148,efficient,efficient,True
881,958434,in,23,4858,1,892,211.2173913043478,38.78260869565217,efficient,efficient,True
882,925134,out,44,3695,1,870,83.97727272727273,19.772727272727273,efficient,efficient,True
883,920726,in,58,6458,1,846,111.34482758620689,14.586206896551724,efficient,efficient,True
884,900788,in,124,16382,1,801,132.11290322580646,6.459677419354839,efficient,efficient,True
885,935958,in,35,5827,1,779,166.4857142857143,22.257142857142856,efficient,efficient,True
886,934430,in,28,4540,1,774,162.14285714285714,27.642857142857142,efficient,efficient,True
887,960620,in,50,4534,1,748,90.68,14.96,efficient,efficient,True
888,945052,in,59,7530,1,746,127.62711864406779,12.64406779661017,efficient,efficient,True
889,937750,in,57,7337,1,742,128.71929824561403,13.017543859649123,efficient,efficient,True
890,902910,in,28,1627,1,736,58.107142857142854,26.285714285714285,efficient,efficient,True
891,905566,in,44,1987,1,715,45.15909090909091,16.25,efficient,efficient,True
892,898920,out,37,3252,1,711,87.89189189189189,19.216216216216218,efficient,efficient,True
893,924546,in,44,11322,1,701,257.3181818181818,15.931818181818182,efficient,efficient,True
894,937868,in,63,5379,1,693,85.38095238095238,11.0,efficient,efficient,True
895,905430,in,96,13605,1,666,141.71875,6.9375,efficient,efficient,True
896,896538,in,14,2087,1,665,149.07142857142858,47.5,efficient,efficient,True
897,937898,out,32,752,1,634,23.5,19.8125,efficient,efficient,True
898,918436,in,34,2389,1,632,70.26470588235294,18.58823529411765,efficient,efficient,True
899,896384,out,28,3114,1,626,111.21428571428571,22.357142857142858,efficient,efficient,True
900,924954,in,19,4041,1,604,212.68421052631578,31.789473684210527,efficient,efficient,True
901,943050,out,73,986,1,590,13.506849315068493,8.082191780821917,efficient,efficient,True
902,914440,in,30,3644,1,573,121.46666666666667,19.1,efficient,efficient,True
903,939708,out,36,2249,1,570,62.47222222222222,15.833333333333334,efficient,efficient,True
904,939478,in,19,693,1,537,36.473684210526315,28.263157894736842,efficient,efficient,True
905,934074,in,37,4920,1,534,132.97297297297297,14.432432432432432,efficient,efficient,True
906,939224,in,32,1402,1,515,43.8125,16.09375,efficient,efficient,True
907,937864,in,48,4447,1,495,92.64583333333333,10.3125,efficient,efficient,True
908,910594,out,28,81,1,492,2.892857142857143,17.571428571428573,efficient,efficient,True
909,929876,in,36,2578,1,492,71.61111111111111,13.666666666666666,efficient,efficient,True
910,953464,in,52,2768,1,486,53.23076923076923,9.346153846153847,efficient,efficient,True
911,898422,in,64,4655,1,467,72.734375,7.296875,efficient,efficient,True
912,924930,in,21,3293,1,460,156.8095238095238,21.904761904761905,efficient,efficient,True
913,948758,in,18,2294,1,459,127.44444444444444,25.5,efficient,efficient,True
914,928886,in,53,5380,1,454,101.50943396226415,8.566037735849056,efficient,efficient,True
915,933070,in,67,8719,1,436,130.13432835820896,6.507462686567164,efficient,efficient,True
916,894120,in,18,1415,1,428,78.61111111111111,23.77777777777778,efficient,efficient,True
917,932460,in,25,3139,1,418,125.56,16.72,efficient,efficient,True
918,959312,in,56,6438,1,418,114.96428571428571,7.464285714285714,efficient,efficient,True
919,888868,in,20,3766,1,403,188.3,20.15,efficient,efficient,True
920,951490,in,27,3639,1,400,134.77777777777777,14.814814814814815,efficient,efficient,True
921,916596,out,30,1511,1,371,50.36666666666667,12.366666666666667,efficient,efficient,True
922,939476,in,40,2693,1,371,67.325,9.275,efficient,efficient,True
923,958452,in,27,2937,1,347,108.77777777777777,12.851851851851851,efficient,efficient,True
924,940430,out,27,1866,1,329,69.11111111111111,12.185185185185185,efficient,efficient,True
925,955032,in,38,3305,1,328,86.97368421052632,8.631578947368421,efficient,efficient,True
926,914168,out,10,727,1,320,72.7,32.0,efficient,efficient,True
927,934076,in,11,216,1,311,19.636363636363637,28.272727272727273,efficient,efficient,True
928,948288,in,22,1436,1,296,65.27272727272727,13.454545454545455,efficient,efficient,True
929,919218,in,21,1609,1,283,76.61904761904762,13.476190476190476,efficient,efficient,True
930,921814,in,42,3722,1,283,88.61904761904762,6.738095238095238,efficient,efficient,True
931,924948,in,15,2225,1,272,148.33333333333334,18.133333333333333,efficient,efficient,True
932,934476,out,10,17,1,260,1.7,26.0,efficient,efficient,True
933,898414,in,24,1604,1,258,66.83333333333333,10.75,efficient,efficient,True
934,888406,in,9,499,1,255,55.44444444444444,28.333333333333332,efficient,efficient,True
935,900492,in,17,1357,1,255,79.82352941176471,15.0,efficient,efficient,True
936,919794,out,21,1425,1,247,67.85714285714286,11.761904761904763,efficient,efficient,True
937,926490,in,11,627,1,246,57.0,22.363636363636363,efficient,efficient,True
938,958416,in,13,1302,1,238,100.15384615384616,18.307692307692307,efficient,efficient,True
939,891970,out,15,553,1,225,36.86666666666667,15.0,efficient,efficient,True
940,893700,out,6,68,1,210,11.333333333333334,35.0,efficient,efficient,True
941,908984,out,8,271,1,208,33.875,26.0,efficient,efficient,True
942,938614,in,33,2148,1,205,65.0909090909091,6.212121212121212,efficient,efficient,True
943,933986,in,14,1330,1,184,95.0,13.142857142857142,efficient,efficient,True
944,895776,in,12,602,1,175,50.166666666666664,14.583333333333334,efficient,efficient,True
945,952916,out,7,346,1,175,49.42857142857143,25.0,efficient,efficient,True
946,937874,in,19,2734,1,172,143.89473684210526,9.052631578947368,efficient,efficient,True
947,924936,in,8,482,1,154,60.25,19.25,efficient,efficient,True
948,964510,in,15,885,1,150,59.0,10.0,efficient,efficient,True
949,964712,out,9,64,1,144,7.111111111111111,16.0,efficient,efficient,True
950,932088,out,12,1277,1,140,106.41666666666667,11.666666666666666,efficient,efficient,True
951,913474,out,8,138,1,133,17.25,16.625,efficient,efficient,True
952,939708,in,10,488,1,124,48.8,12.4,efficient,efficient,True
953,940828,out,7,207,1,120,29.571428571428573,17.142857142857142,efficient,efficient,True
954,941844,in,7,110,1,117,15.714285714285714,16.714285714285715,efficient,efficient,True
955,894224,in,11,938,1,115,85.27272727272727,10.454545454545455,efficient,efficient,True
956,894614,in,8,1467,1,115,183.375,14.375,efficient,efficient,True
957,937900,out,4,61,1,112,15.25,28.0,inefficient,efficient,False
958,958640,in,10,1014,1,105,101.4,10.5,efficient,efficient,True
959,890228,in,6,506,1,104,84.33333333333333,17.333333333333332,efficient,efficient,True
960,894230,in,6,428,1,95,71.33333333333333,15.833333333333334,efficient,efficient,True
961,958640,out,11,986,1,88,89.63636363636364,8.0,efficient,efficient,True
962,890618,in,73,7604,1,84,104.16438356164383,1.1506849315068493,efficient,efficient,True
963,914426,out,4,115,1,84,28.75,21.0,inefficient,efficient,False
964,922114,out,11,1006,1,83,91.45454545454545,7.545454545454546,efficient,efficient,True
965,924370,out,14,930,1,83,66.42857142857143,5.928571428571429,efficient,efficient,True
966,942174,out,6,464,1,81,77.33333333333333,13.5,efficient,efficient,True
967,941838,out,9,97,1,78,10.777777777777779,8.666666666666666,efficient,efficient,True
968,947820,out,9,327,1,78,36.333333333333336,8.666666666666666,efficient,efficient,True
969,970252,out,5,141,1,76,28.2,15.2,inefficient,efficient,False
970,918888,in,8,152,1,75,19.0,9.375,efficient,efficient,True
971,884402,out,4,214,1,73,53.5,18.25,inefficient,efficient,False
972,884406,out,3,8,1,71,2.6666666666666665,23.666666666666668,inefficient,efficient,False
973,919896,in,5,483,1,70,96.6,14.0,efficient,efficient,True
974,930814,out,3,355,1,70,118.33333333333333,23.333333333333332,inefficient,efficient,False
975,895370,out,10,217,1,69,21.7,6.9,efficient,efficient,True
976,930242,in,4,297,1,69,74.25,17.25,efficient,efficient,True
977,930910,out,12,1723,1,69,143.58333333333334,5.75,efficient,efficient,True
978,937898,in,9,2054,1,68,228.22222222222223,7.555555555555555,efficient,efficient,True
979,897872,in,3,71,1,65,23.666666666666668,21.666666666666668,efficient,efficient,True
980,906418,out,4,180,1,63,45.0,15.75,inefficient,efficient,False
981,940848,out,2,47,1,63,23.5,31.5,inefficient,efficient,False
982,940430,in,64,6273,1,61,98.015625,0.953125,efficient,efficient,True
983,932246,out,1,0,1,60,0.0,60.0,inefficient,efficient,False
984,927910,in,23,2355,1,59,102.3913043478261,2.5652173913043477,efficient,efficient,True
985,959596,out,9,199,1,59,22.11111111111111,6.555555555555555,efficient,efficient,True
986,908834,out,1,0,1,58,0.0,58.0,inefficient,efficient,False
987,941736,out,10,144,1,58,14.4,5.8,efficient,efficient,True
988,904344,in,4,138,1,55,34.5,13.75,efficient,efficient,True
989,941810,out,4,120,1,55,30.0,13.75,inefficient,efficient,False
990,901492,out,3,35,1,54,11.666666666666666,18.0,inefficient,efficient,False
991,961552,out,11,496,1,53,45.09090909090909,4.818181818181818,efficient,efficient,True
992,950806,out,3,158,1,51,52.666666666666664,17.0,inefficient,efficient,False
993,917682,out,7,15,1,49,2.142857142857143,7.0,efficient,efficient,True
994,960670,out,3,100,1,49,33.333333333333336,16.333333333333332,inefficient,efficient,False
995,927912,in,17,2540,1,46,149.41176470588235,2.7058823529411766,efficient,efficient,True
996,955164,out,3,43,1,46,14.333333333333334,15.333333333333334,inefficient,efficient,False
997,969380,out,7,0,1,46,0.0,6.571428571428571,efficient,efficient,True
998,972408,out,6,200,1,45,33.333333333333336,7.5,efficient,efficient,True
999,894232,in,4,143,1,43,35.75,10.75,efficient,efficient,True
1000,962904,out,2,0,1,43,0.0,21.5,inefficient,efficient,False
1001,940568,out,7,271,1,39,38.714285714285715,5.571428571428571,efficient,efficient,True
